PLT_CN,PDSI_ATA_bin
3.51509E+14,2
3.51509E+14,2
3.51509E+14,1
3.51509E+14,2
3.51509E+14,2
3.51509E+14,2
3.51509E+14,2
3.51509E+14,2
3.51509E+14,2
3.51509E+14,2
3.53324E+14,4
3.53325E+14,4
3.53325E+14,4
3.53325E+14,4
3.53325E+14,3
3.53325E+14,4
3.53325E+14,4
3.53325E+14,3
3.53325E+14,3
3.53325E+14,3
3.53325E+14,3
3.53325E+14,4
3.53325E+14,3
3.53325E+14,5
3.53325E+14,4
3.53325E+14,4
3.53325E+14,3
3.53325E+14,4
3.53325E+14,4
3.53325E+14,3
3.53325E+14,3
3.53325E+14,3
3.53325E+14,3
3.53325E+14,4
3.53325E+14,4
3.53325E+14,3
3.53325E+14,3
3.53325E+14,3
3.53325E+14,4
3.53325E+14,4
3.53325E+14,4
3.53325E+14,4
3.53325E+14,3
3.53325E+14,4
3.53325E+14,4
3.53325E+14,4
3.53325E+14,3
3.53325E+14,3
3.53325E+14,3
3.53325E+14,3
3.53325E+14,4
3.53325E+14,5
3.53325E+14,5
3.53325E+14,4
3.53325E+14,4
3.53325E+14,4
3.53325E+14,4
3.53325E+14,3
3.53325E+14,3
3.53325E+14,3
3.53325E+14,3
3.53326E+14,3
3.53326E+14,3
3.53326E+14,3
3.53326E+14,5
3.53326E+14,4
3.53326E+14,4
3.53326E+14,4
3.53326E+14,5
3.53326E+14,3
3.53326E+14,3
3.53326E+14,3
3.53326E+14,3
3.53326E+14,3
3.53326E+14,3
3.53326E+14,3
3.53326E+14,3
3.53326E+14,2
3.53326E+14,3
3.53326E+14,2
3.53326E+14,2
3.53326E+14,3
3.53326E+14,3
3.53326E+14,2
3.71555E+14,3
3.71555E+14,3
3.71555E+14,3
3.71555E+14,3
3.71555E+14,3
3.71555E+14,3
3.71555E+14,4
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,2
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,4
3.71556E+14,2
3.71556E+14,2
3.71556E+14,3
3.71556E+14,2
3.71556E+14,3
3.71556E+14,3
3.71556E+14,2
3.71556E+14,2
3.71556E+14,2
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,2
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,2
3.71556E+14,3
3.71556E+14,4
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,2
3.71556E+14,3
3.71556E+14,4
3.71556E+14,3
3.71556E+14,4
3.71556E+14,4
3.71556E+14,4
3.71556E+14,4
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.71556E+14,3
3.72784E+14,1
3.72784E+14,1
3.72784E+14,2
3.72784E+14,1
3.72784E+14,2
3.72784E+14,1
3.72784E+14,1
3.72784E+14,2
3.72784E+14,1
3.72784E+14,2
3.72784E+14,2
3.72784E+14,2
3.72784E+14,2
3.72784E+14,1
3.72784E+14,3
3.72785E+14,2
3.72785E+14,2
3.72785E+14,2
3.72785E+14,2
3.72785E+14,1
3.72785E+14,1
3.72785E+14,2
3.72785E+14,1
3.72785E+14,2
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,2
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,2
3.72785E+14,1
3.72785E+14,2
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,2
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72785E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,2
3.72786E+14,2
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,2
3.72786E+14,2
3.72786E+14,1
3.72786E+14,1
3.72786E+14,2
3.72786E+14,1
3.72786E+14,1
3.72786E+14,2
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,2
3.72786E+14,1
3.72786E+14,1
3.72786E+14,2
3.72786E+14,2
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.72786E+14,1
3.7368E+14,2
3.7368E+14,2
3.7368E+14,3
3.7368E+14,2
3.7368E+14,2
3.7368E+14,3
3.7368E+14,2
3.7368E+14,2
3.7368E+14,2
3.7368E+14,2
3.7368E+14,3
3.7368E+14,3
3.7368E+14,2
3.7368E+14,2
3.7368E+14,3
3.7368E+14,3
3.7368E+14,3
3.7368E+14,3
3.7368E+14,3
3.7368E+14,3
3.7368E+14,3
3.7368E+14,3
3.7368E+14,3
3.73681E+14,3
3.73681E+14,3
3.73681E+14,3
3.73681E+14,3
3.73681E+14,3
3.73681E+14,3
3.73681E+14,3
3.73681E+14,3
3.73681E+14,2
3.73681E+14,3
3.73681E+14,3
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,3
3.73681E+14,3
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,3
3.73681E+14,3
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,3
3.73681E+14,3
3.73681E+14,2
3.73681E+14,2
3.73681E+14,3
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,3
3.73681E+14,2
3.73681E+14,2
3.73681E+14,3
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,3
3.73681E+14,3
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,3
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,3
3.73681E+14,3
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,3
3.73681E+14,2
3.73681E+14,2
3.73681E+14,3
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,3
3.73681E+14,2
3.73681E+14,2
3.73681E+14,2
3.73681E+14,3
3.73681E+14,2
3.73681E+14,2
3.73687E+14,2
3.73687E+14,3
3.73687E+14,2
3.73687E+14,2
3.73687E+14,2
3.73687E+14,2
3.73687E+14,2
3.73687E+14,2
3.73687E+14,2
3.73687E+14,2
3.73687E+14,2
3.73687E+14,2
3.73687E+14,2
3.73687E+14,2
3.73687E+14,2
3.73688E+14,2
3.73752E+14,1
3.73752E+14,1
3.73752E+14,1
3.73752E+14,2
3.73752E+14,2
3.73752E+14,2
3.73752E+14,1
3.73752E+14,1
3.73752E+14,1
3.73752E+14,1
3.73752E+14,1
3.73752E+14,2
3.73752E+14,1
3.73752E+14,1
3.73752E+14,1
3.73752E+14,1
3.73752E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,2
3.73753E+14,1
3.73753E+14,1
3.73753E+14,2
3.73753E+14,2
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,2
3.73753E+14,1
3.73753E+14,2
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,2
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,2
3.73753E+14,2
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,2
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,2
3.73753E+14,2
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,2
3.73753E+14,2
3.73753E+14,2
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,2
3.73753E+14,1
3.73753E+14,1
3.73753E+14,2
3.73753E+14,2
3.73753E+14,2
3.73753E+14,2
3.73753E+14,1
3.73753E+14,1
3.73753E+14,1
3.73753E+14,2
3.73753E+14,1
3.73851E+14,1
3.73851E+14,1
3.73851E+14,1
3.73851E+14,1
3.73851E+14,1
3.73851E+14,1
3.73851E+14,1
3.73851E+14,1
3.73851E+14,2
3.73994E+14,3
3.73995E+14,4
3.73995E+14,4
3.73995E+14,3
3.73995E+14,3
3.73995E+14,5
3.73995E+14,7
3.73996E+14,7
3.73996E+14,7
3.73996E+14,6
3.73996E+14,4
3.73997E+14,3
3.73998E+14,2
3.73998E+14,2
3.73998E+14,2
3.73998E+14,1
3.73998E+14,1
3.73998E+14,1
3.73998E+14,1
3.73998E+14,2
3.73998E+14,2
3.73998E+14,2
3.73998E+14,3
3.73998E+14,2
3.73998E+14,2
3.73998E+14,3
3.73998E+14,2
3.73998E+14,2
3.73998E+14,2
3.74003E+14,2
3.74003E+14,2
3.74003E+14,1
3.74003E+14,1
3.74003E+14,1
3.74003E+14,1
3.74003E+14,1
3.74003E+14,1
3.74003E+14,1
3.74003E+14,1
3.74003E+14,1
3.74003E+14,1
3.74003E+14,1
3.74003E+14,2
3.74003E+14,1
3.74003E+14,1
3.74003E+14,1
3.74003E+14,1
3.74003E+14,1
3.74003E+14,2
3.74003E+14,2
3.74003E+14,2
3.74003E+14,2
3.74003E+14,1
3.74006E+14,7
3.74007E+14,4
3.74007E+14,3
3.74007E+14,3
3.74007E+14,4
3.74007E+14,4
3.7401E+14,2
3.7401E+14,2
3.7401E+14,1
3.7401E+14,1
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,4
3.74861E+14,3
3.74861E+14,3
3.74861E+14,4
3.74861E+14,3
3.74861E+14,3
3.74861E+14,3
3.74861E+14,3
3.74861E+14,4
3.74861E+14,3
3.74861E+14,3
3.74861E+14,3
3.74861E+14,2
3.74861E+14,2
3.74861E+14,3
3.74861E+14,3
3.74861E+14,3
3.74861E+14,3
3.74861E+14,3
3.74861E+14,2
3.74861E+14,3
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,4
3.74861E+14,4
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74861E+14,2
3.74862E+14,2
3.74862E+14,2
3.74862E+14,2
3.74862E+14,2
3.74862E+14,2
3.74862E+14,2
3.74862E+14,2
3.74862E+14,2
3.74862E+14,3
3.74862E+14,3
3.74862E+14,3
3.74862E+14,2
3.74862E+14,3
3.74862E+14,3
3.74862E+14,3
3.74862E+14,2
3.74862E+14,4
3.74862E+14,4
3.74862E+14,2
3.74862E+14,2
3.74862E+14,2
3.74862E+14,2
3.74862E+14,2
3.74862E+14,3
3.74862E+14,3
3.74862E+14,2
3.74862E+14,2
3.74862E+14,4
3.74862E+14,4
3.74862E+14,4
3.74862E+14,3
3.74862E+14,4
3.74862E+14,4
3.74862E+14,4
3.74862E+14,4
3.74862E+14,4
3.74862E+14,3
3.74862E+14,2
3.74862E+14,2
3.74862E+14,2
3.74862E+14,2
3.74862E+14,4
3.74862E+14,4
3.74862E+14,4
3.74862E+14,3
3.74862E+14,4
3.74862E+14,2
3.74862E+14,4
3.74961E+14,2
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,2
3.74961E+14,2
3.74961E+14,1
3.74961E+14,2
3.74961E+14,1
3.74961E+14,1
3.74961E+14,2
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,2
3.74961E+14,1
3.74961E+14,2
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,2
3.74961E+14,2
3.74961E+14,2
3.74961E+14,2
3.74961E+14,1
3.74961E+14,2
3.74961E+14,2
3.74961E+14,2
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,2
3.74961E+14,1
3.74961E+14,1
3.74961E+14,2
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,2
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74961E+14,1
3.74962E+14,1
3.74962E+14,1
3.74962E+14,1
3.74962E+14,1
3.74962E+14,1
3.74962E+14,1
3.74962E+14,1
3.74962E+14,1
3.74962E+14,1
3.74962E+14,2
3.74962E+14,2
3.74962E+14,2
3.74962E+14,2
3.74962E+14,2
3.74962E+14,2
3.74962E+14,2
3.74962E+14,2
3.74962E+14,1
3.74962E+14,1
3.75014E+14,1
3.75014E+14,1
3.75014E+14,1
3.75014E+14,1
3.75014E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75519E+14,1
3.75549E+14,2
3.75549E+14,2
3.75549E+14,1
3.75549E+14,2
3.7555E+14,2
3.7555E+14,2
3.7555E+14,1
3.7555E+14,2
3.7555E+14,2
3.7555E+14,2
3.7555E+14,2
3.7555E+14,1
3.7555E+14,2
3.7555E+14,2
3.7555E+14,1
3.7555E+14,1
3.7555E+14,2
3.7555E+14,1
3.7555E+14,1
3.7555E+14,2
3.7555E+14,2
3.7555E+14,2
3.7555E+14,1
3.7555E+14,2
3.7555E+14,2
3.7555E+14,1
3.7555E+14,1
3.7555E+14,2
3.7555E+14,2
3.7555E+14,2
3.7555E+14,2
3.75554E+14,2
3.75554E+14,2
3.75554E+14,3
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,2
3.75555E+14,3
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.7556E+14,2
3.75584E+14,1
3.75584E+14,1
3.75584E+14,2
3.75584E+14,1
3.75584E+14,1
3.75584E+14,2
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,2
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,2
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75584E+14,2
3.75584E+14,1
3.75584E+14,1
3.75584E+14,1
3.75681E+14,1
3.75681E+14,1
3.75681E+14,1
3.75681E+14,1
3.75681E+14,1
3.75681E+14,2
3.75682E+14,1
3.75682E+14,1
3.75682E+14,1
3.75682E+14,2
3.75682E+14,1
3.75682E+14,1
3.75682E+14,1
3.75682E+14,1
3.75682E+14,1
3.75682E+14,1
3.75682E+14,1
3.75682E+14,2
3.75682E+14,1
3.75682E+14,1
3.75682E+14,1
3.75682E+14,1
3.75682E+14,1
3.75682E+14,1
3.75682E+14,1
3.75682E+14,1
3.75682E+14,1
3.75682E+14,2
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,2
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,2
3.75683E+14,1
3.75683E+14,2
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,2
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,1
3.75683E+14,2
3.75683E+14,2
3.75683E+14,1
3.75683E+14,1
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,1
3.75684E+14,2
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,2
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,2
3.75684E+14,2
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,2
3.75684E+14,2
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,1
3.75684E+14,2
3.75684E+14,1
3.75684E+14,1
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,1
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,1
3.75684E+14,2
3.75684E+14,1
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75684E+14,2
3.75816E+14,2
3.75816E+14,2
3.75816E+14,2
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,2
3.75823E+14,1
3.75823E+14,1
3.75823E+14,2
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,2
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,2
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,2
3.75823E+14,2
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,2
3.75823E+14,2
3.75823E+14,2
3.75823E+14,2
3.75823E+14,2
3.75823E+14,2
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,2
3.75823E+14,1
3.75823E+14,2
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,1
3.75823E+14,2
3.75823E+14,2
3.75823E+14,1
3.75823E+14,2
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,2
3.75824E+14,2
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,2
3.75824E+14,2
3.75824E+14,1
3.75824E+14,2
3.75824E+14,2
3.75824E+14,1
3.75824E+14,2
3.75824E+14,2
3.75824E+14,2
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,1
3.75824E+14,2
3.75824E+14,2
3.75824E+14,1
3.75824E+14,2
3.75824E+14,1
3.75824E+14,1
3.75838E+14,1
3.75838E+14,1
3.75838E+14,1
3.75838E+14,1
3.75838E+14,1
3.75838E+14,1
3.75838E+14,2
3.75838E+14,1
3.75838E+14,1
3.75838E+14,1
3.75838E+14,2
3.75838E+14,2
3.75838E+14,2
3.75838E+14,2
3.75838E+14,2
3.75838E+14,2
3.75838E+14,2
3.75838E+14,2
3.75838E+14,2
3.75838E+14,1
3.75841E+14,2
3.75841E+14,1
3.75841E+14,1
3.75841E+14,2
